date,1. open,2. high,3. low,4. close,5. volume
2020-01-24,85.43,85.48,82.76,83.54,13213900.0
2020-01-23,87.05,87.07,84.99,85.27,12265400.0
2020-01-22,88.03,88.17,87.15,87.21,6438000.0
2020-01-21,87.68,88.53,87.57,87.99,13551900.0
2020-01-17,89.13,89.27,87.79,88.0,10086100.0
2020-01-16,89.31,89.8,88.92,89.26,7073200.0
2020-01-15,88.18,89.88,88.18,89.26,8490100.0
2020-01-14,87.1,88.44,86.77,88.2,8876900.0
2020-01-13,89.5,89.5,87.92,88.52,9273600.0
2020-01-10,90.23,90.29,88.83,89.06,8581400.0
2020-01-09,90.01,90.23,89.05,90.21,7517300.0
2020-01-08,89.15,90.06,88.87,89.52,7696700.0
2020-01-07,88.93,89.54,88.26,88.89,7242800.0
2020-01-06,88.22,89.62,87.98,89.4,6782400.0
2020-01-03,88.17,89.39,87.9,88.7,5988500.0
2020-01-02,89.08,89.57,88.51,89.55,5638200.0
2019-12-31,88.21,88.6,87.88,88.54,4702100.0
2019-12-30,89.22,89.73,88.16,88.52,7014600.0
2019-12-27,89.98,90.28,88.83,89.2,4087800.0
2019-12-26,90.2,90.72,89.45,89.83,4066700.0
2019-12-24,90.4,90.4,89.43,89.85,1798800.0
2019-12-23,89.53,90.47,89.33,90.25,5907200.0
2019-12-20,90.4,91.99,89.15,89.29,19134700.0
2019-12-19,89.68,89.68,88.56,88.77,5447000.0
2019-12-18,90.05,90.18,89.02,89.33,6490100.0
2019-12-17,90.0,90.17,89.07,90.08,8750000.0
2019-12-16,88.38,90.12,88.26,89.43,6723300.0
2019-12-13,88.78,89.09,87.33,87.84,5974500.0
2019-12-12,86.76,88.94,86.75,88.73,6257200.0
2019-12-11,86.7,87.26,86.23,86.7,7191700.0
2019-12-10,86.92,86.95,86.21,86.56,7816000.0
2019-12-09,87.22,87.72,86.38,86.44,5580400.0
2019-12-06,87.21,87.71,86.78,86.98,6044600.0
2019-12-05,87.25,87.25,86.26,86.72,6072000.0
2019-12-04,86.18,87.55,86.12,87.2,6174500.0
2019-12-03,85.96,86.48,85.59,85.95,10070500.0
2019-12-02,87.84,88.03,87.0,87.03,6526200.0
2019-11-29,88.0,88.09,87.22,87.73,3042800.0
2019-11-27,87.86,88.81,87.61,88.33,4711800.0
2019-11-26,88.15,88.19,86.93,87.72,6435700.0
2019-11-25,86.85,87.88,86.06,87.76,9522100.0
2019-11-22,86.64,86.79,85.31,86.05,7784600.0
2019-11-21,86.79,86.87,85.55,86.52,9611400.0
2019-11-20,88.72,88.72,86.54,87.2,10932900.0
2019-11-19,89.26,90.41,88.91,89.02,7500400.0
2019-11-18,88.34,89.41,88.32,88.73,5772300.0
2019-11-15,88.1,89.19,87.26,88.63,8036500.0
2019-11-14,86.48,87.75,85.93,87.63,5425500.0
2019-11-13,85.74,87.27,85.33,86.66,6012500.0
2019-11-12,85.6,88.28,85.55,86.44,12164400.0
2019-11-11,84.95,85.68,83.9,85.66,8726300.0
2019-11-08,82.1,85.46,82.09,85.21,11364000.0
2019-11-07,82.21,82.59,81.08,82.01,6560200.0
2019-11-06,81.77,82.25,80.35,82.08,9302600.0
2019-11-05,83.17,83.4,81.47,81.84,7471500.0
2019-11-04,82.95,83.32,82.14,82.99,9126200.0
2019-11-01,80.03,82.18,79.13,81.75,13353000.0
2019-10-31,79.71,79.74,78.74,79.55,10003700.0
2019-10-30,78.51,79.79,78.01,79.66,7218500.0
2019-10-29,78.11,78.74,77.59,78.47,6391100.0
2019-10-28,76.67,78.38,76.49,78.33,7145500.0
2019-10-25,76.39,76.79,76.22,76.53,5495700.0
2019-10-24,77.84,77.89,76.25,76.8,6329200.0
2019-10-23,77.79,78.02,77.19,77.75,6195200.0
2019-10-22,78.05,78.66,77.75,77.87,6863100.0
2019-10-21,76.88,77.85,75.85,77.3,7881800.0
2019-10-18,75.24,77.17,75.21,76.46,9480000.0
2019-10-17,74.99,76.18,74.65,75.14,7355900.0
2019-10-16,74.38,74.98,74.34,74.75,8403100.0
2019-10-15,74.2,74.98,73.8,74.5,6170800.0
2019-10-14,73.65,74.17,73.39,73.76,5102200.0
2019-10-11,73.97,74.34,73.57,73.63,7177900.0
2019-10-10,73.22,74.63,73.2,74.45,7450600.0
2019-10-09,74.07,74.62,73.25,73.3,5854500.0
2019-10-08,73.88,74.75,73.42,73.53,6232400.0
2019-10-07,74.72,75.27,74.08,74.33,5801400.0
2019-10-04,74.22,75.06,73.95,74.66,7012000.0
2019-10-03,72.06,73.94,72.04,73.85,6243300.0
2019-10-02,72.89,73.0,71.57,72.13,8393800.0
2019-10-01,75.89,76.03,72.94,73.23,10927900.0
2019-09-30,74.95,76.44,74.95,75.72,8338400.0
2019-09-27,74.21,75.14,73.92,74.85,7677300.0
